"","from","to"
"14374","D Funk","K Catley"
"14375","T Hills","C Kalff"
"14376","J Wiener","C Kalff"
"14377","J Wiener","T Hills"
"14378","A Kersten","S Chin"
"14379","D Rubinstein","L Emberson"
"14380","D Fricker","D Yurovksy"
"14382","C Yu","D Fricker"
"14384","L Smith","D Fricker"
"14386","T O'Donnell","J Hartshorne"
"14387","Y Sudo","J Hartshorne"
"14388","Y Sudo","T O'Donnell"
"14389","M Uruwashi","J Hartshorne"
"14390","M Uruwashi","T O'Donnell"
"14391","M Uruwashi","Y Sudo"
"14393","J Snedeker","T O'Donnell"
"14394","J Snedeker","Y Sudo"
"14395","J Snedeker","M Uruwashi"
"14396","H Kloos","C Erb"
"14397","O Urminsky","D Bartels"
"14399","J Yan","J Keller"
"14400","J Yan","J Loewenstein"
"14402","B Rehder","J Williams"
"14403","B Rehder","T Lombrozo"
"14404","J Cohen","S Gershman"
"14405","Y Niv","S Gershman"
"14406","Y Niv","J Cohen"
"14407","J Shi","M Lee"
"14409","T Hills","S Day"
"14411","S Piantadosi","C Kidd"
"14413","R Aslin","S Piantadosi"
"14414","H Lu","D Chen"
"14417","G Andighetto","F Giardini"
"14418","R Conte","F Giardini"
"14419","R Conte","G Andighetto"
"14420","J Tenebaum","T Brady"
"14424","C Williams","S D'Mello"
"14425","P Hays","S D'Mello"
"14426","P Hays","C Williams"
"14428","A Olney","C Williams"
"14429","A Olney","P Hays"
"14430","T Belpaeme","A Morse"
"14431","A Cangelosi","A Morse"
"14432","A Cangelosi","T Belpaeme"
"14433","L Smith","A Morse"
"14434","L Smith","T Belpaeme"
"14435","L Smith","A Cangelosi"
"14436","P Wolff","K Holmes"
"14438","M Sahlgren","G Recchia"
"14439","M Sahlgren","M Jones"
"14440","P Kanerva","G Recchia"
"14441","P Kanerva","M Jones"
"14442","P Kanerva","M Sahlgren"
"14443","A Bale","N Brooks"
"14444","D Barner","N Brooks"
"14445","D Barner","A Bale"
"14446","J Bonnefon","I Rahwan"
"14447","M Madakkatel","I Rahwan"
"14448","M Madakkatel","J Bonnefon"
"14449","R Awan","I Rahwan"
"14450","R Awan","J Bonnefon"
"14451","R Awan","M Madakkatel"
"14453","S Abdallah","J Bonnefon"
"14454","S Abdallah","M Madakkatel"
"14455","S Abdallah","R Awan"
"14456","M Khalidi","M Khalidi"
"14457","S Baron","N Eapen"
"14458","C Street","N Eapen"
"14459","C Street","S Baron"
"14460","D Richardson","N Eapen"
"14461","D Richardson","S Baron"
"14463","C Bracis","J Anderson"
"14464","A Goodwin","J Anderson"
"14465","A Goodwin","C Bracis"
"14466","X Choo","T Stewart"
"14467","C Eliasmith","T Stewart"
"14468","C Eliasmith","X Choo"
"14470","E Heit","E Cadez"
"14471","V Cadez","E Cadez"
"14472","V Cadez","E Heit"
"14479","M Ettlinger","H Rohde"
"14481","S Hanlon","N Braisby"
"14482","P Hristova","V Feldman"
"14486","F Ahmadi-Fakhr","A Fazly"
"14488","A Alishahi","F Ahmadi-Fakhr"
"14490","S Stevenson","F Ahmadi-Fakhr"
"14493","T Kolling","M Robledo"
"14494","T Kolling","G Deak"
"14496","E Sayre","A Heckler"
"14497","E Sayre","T Scaife"
"14499","Y Ouchi","K Ohtsu"
"14500","S Reed","A Corbett"
"14501","B Hoffman","A Corbett"
"14502","B Hoffman","S Reed"
"14503","B MacLaren","A Corbett"
"14504","B MacLaren","S Reed"
"14505","B MacLaren","B Hoffman"
"14506","A Wagner","A Corbett"
"14507","A Wagner","S Reed"
"14508","A Wagner","B Hoffman"
"14509","A Wagner","B MacLaren"
"14510","C McGinnis","K Ratliff"
"14512","S Levine","C McGinnis"
"14514","R Kreuz","J Roche"
"14517","M Kuas","P Knoeferle"
"14518","M Kuas","T Urbach"
"14520","E Reichle","Y Liu"
"14522","C Young","Y Tang"
"14524","J Myung","C Young"
"14526","M Pitt","C Young"
"14528","J Opfer","Y Tang"
"14529","J Opfer","C Young"
"14530","J Opfer","J Myung"
"14531","J Opfer","M Pitt"
"14532","G Deak","J Lewis"
"14533","H Jasso","J Lewis"
"14534","H Jasso","G Deak"
"14535","J Triesch","J Lewis"
"14536","J Triesch","G Deak"
"14537","J Triesch","H Jasso"
"14538","S Sahni","S Sahni"
"14540","D Litman","M Chi"
"14541","D Litman","K VanLehn"
"14543","B Miller","P Hemmer"
"14544","B Miller","M Steyvers"
"14546","S Varma","M Lewis"
"14547","U Priva","U Priva"
"14549","W Cunningham","F Kanayet"
"14550","W Cunningham","J Opfer"
"14551","D Swingley","G Lupyan"
"14552","R Campbell","E Hoicka"
"14553","N Ahmar","C Robinson"
"14555","V Sloutsky","N Ahmar"
"14567","C Eberbach","S Honwad"
"14568","C Eberbach","C Hmelo-Silver"
"14569","C Eberbach","R Jordan"
"14573","S Gray","C Eberbach"
"14577","S Sinha","C Eberbach"
"14582","A Goel","C Eberbach"
"14588","S Vattam","C Eberbach"
"14595","S Rugaber","C Eberbach"
"14603","D Joyner","C Eberbach"
"14610","J Tan","D Richardson"
"14611","J Tan","C Street"
"14612","B Bergen","H Dennison"
"14613","F Poletiek","J Lai"
"14614","E Colunga","C Sims"
"14615","C Eliasmith","D Rasmussen"
"14616","S Yamada","T Komatsu"
"14617","K Kobayashi","T Komatsu"
"14618","K Kobayashi","S Yamada"
"14619","K Funakoshi","T Komatsu"
"14620","K Funakoshi","S Yamada"
"14621","K Funakoshi","K Kobayashi"
"14622","M Nakano","T Komatsu"
"14623","M Nakano","S Yamada"
"14624","M Nakano","K Kobayashi"
"14625","M Nakano","K Funakoshi"
"14626","L Smith","N Beckage"
"14627","T Hills","N Beckage"
"14629","Y Sun","F Tamborello"
"14630","H Wang","F Tamborello"
"14632","M Blair","B Rehder"
"14634","A Hoffman","M Blair"
"14635","M Watson","B Rehder"
"14637","M Watson","A Hoffman"
"14638","J Hotaling","T Gureckis"
"14639","M Lee","T Gureckis"
"14640","M Lee","J Hotaling"
"14642","B Love","J Hotaling"
"14643","B Love","M Lee"
"14644","D Simon","T Gureckis"
"14645","D Simon","J Hotaling"
"14646","D Simon","M Lee"
"14647","D Simon","B Love"
"14648","C Kemp","Y Xu"
"14652","C Lucas","N Goodman"
"14653","C Lucas","C Baker"
"14654","C Lucas","J Tenenbaum"
"14655","K Hamlin","N Goodman"
"14656","K Hamlin","C Baker"
"14657","K Hamlin","J Tenenbaum"
"14658","K Hamlin","C Lucas"
"14659","T Kushnir","N Goodman"
"14660","T Kushnir","C Baker"
"14661","T Kushnir","J Tenenbaum"
"14662","T Kushnir","C Lucas"
"14663","T Kushnir","K Hamlin"
"14665","T Ullman","C Baker"
"14667","T Ullman","C Lucas"
"14668","T Ullman","K Hamlin"
"14669","T Ullman","T Kushnir"
"14670","E Spelke","N Goodman"
"14671","E Spelke","C Baker"
"14672","E Spelke","J Tenenbaum"
"14673","E Spelke","C Lucas"
"14674","E Spelke","K Hamlin"
"14675","E Spelke","T Kushnir"
"14676","E Spelke","T Ullman"
"14677","C Fawcett","N Goodman"
"14678","C Fawcett","C Baker"
"14679","C Fawcett","J Tenenbaum"
"14680","C Fawcett","C Lucas"
"14681","C Fawcett","K Hamlin"
"14682","C Fawcett","T Kushnir"
"14683","C Fawcett","T Ullman"
"14684","C Fawcett","E Spelke"
"14686","T Griffiths","C Baker"
"14689","T Griffiths","K Hamlin"
"14690","T Griffiths","T Kushnir"
"14691","T Griffiths","T Ullman"
"14692","T Griffiths","E Spelke"
"14693","T Griffiths","C Fawcett"
"14694","F Xu","N Goodman"
"14695","F Xu","C Baker"
"14697","F Xu","C Lucas"
"14698","F Xu","K Hamlin"
"14699","F Xu","T Kushnir"
"14700","F Xu","T Ullman"
"14701","F Xu","E Spelke"
"14702","F Xu","C Fawcett"
"14703","F Xu","T Griffiths"
"14704","K Wynn","N Goodman"
"14705","K Wynn","C Baker"
"14706","K Wynn","J Tenenbaum"
"14707","K Wynn","C Lucas"
"14708","K Wynn","K Hamlin"
"14709","K Wynn","T Kushnir"
"14710","K Wynn","T Ullman"
"14711","K Wynn","E Spelke"
"14712","K Wynn","C Fawcett"
"14713","K Wynn","T Griffiths"
"14714","K Wynn","F Xu"
"14715","P Bloom","N Goodman"
"14716","P Bloom","C Baker"
"14717","P Bloom","J Tenenbaum"
"14718","P Bloom","C Lucas"
"14719","P Bloom","K Hamlin"
"14720","P Bloom","T Kushnir"
"14721","P Bloom","T Ullman"
"14722","P Bloom","E Spelke"
"14723","P Bloom","C Fawcett"
"14724","P Bloom","T Griffiths"
"14725","P Bloom","F Xu"
"14726","P Bloom","K Wynn"
"14730","H Wellman","C Lucas"
"14731","H Wellman","K Hamlin"
"14733","H Wellman","T Ullman"
"14734","H Wellman","E Spelke"
"14735","H Wellman","C Fawcett"
"14736","H Wellman","T Griffiths"
"14737","H Wellman","F Xu"
"14738","H Wellman","K Wynn"
"14739","H Wellman","P Bloom"
"14740","S Gelman","N Goodman"
"14741","S Gelman","C Baker"
"14742","S Gelman","J Tenenbaum"
"14743","S Gelman","C Lucas"
"14744","S Gelman","K Hamlin"
"14745","S Gelman","T Kushnir"
"14746","S Gelman","T Ullman"
"14747","S Gelman","E Spelke"
"14748","S Gelman","C Fawcett"
"14749","S Gelman","T Griffiths"
"14750","S Gelman","F Xu"
"14751","S Gelman","K Wynn"
"14752","S Gelman","P Bloom"
"14753","S Gelman","H Wellman"
"14769","J Panksepp","R Gabriel"
"14770","S Asma","R Gabriel"
"14771","S Asma","J Panksepp"
"14772","G Curran","R Gabriel"
"14773","G Curran","J Panksepp"
"14774","G Curran","S Asma"
"14775","M Fischer","K McRae"
"14776","A Petrashek","R Scott"
"14777","N Goodman","R Scott"
"14778","N Goodman","A Petrashek"
"14779","R Saxe","R Scott"
"14780","R Saxe","A Petrashek"
"14781","R Saxe","N Goodman"
"14782","H Neville","I Boroditsky"
"14783","C Karns","I Boroditsky"
"14784","C Karns","H Neville"
"14785","A Markman","I Boroditsky"
"14786","A Markman","H Neville"
"14787","A Markman","C Karns"
"14788","M Spivey","I Boroditsky"
"14789","M Spivey","H Neville"
"14790","M Spivey","C Karns"
"14791","M Spivey","A Markman"
"14792","R Weisberg","K Glazek"
"14795","E Frohning","K Carbary"
"14797","M Tanenhaus","E Frohning"
"14798","L Ball","M Wilkinson"
"14799","R Cooper","M Wilkinson"
"14800","R Cooper","L Ball"
"14801","G Kachergis","A Hendrickson"
"14802","T Gureckis","A Hendrickson"
"14803","T Gureckis","G Kachergis"
"14805","R Goldstone","G Kachergis"
"14811","D Fricker","C Chen"
"14813","T Smith","C Chen"
"14814","T Smith","C Yu"
"14815","T Smith","D Fricker"
"14816","L Gershkoff-Stowe","C Chen"
"14817","L Gershkoff-Stowe","C Yu"
"14818","L Gershkoff-Stowe","D Fricker"
"14819","L Gershkoff-Stowe","T Smith"
"14820","W Zhang","R Alexander"
"14821","G Zelinsky","R Alexander"
"14822","G Zelinsky","W Zhang"
"14823","T Pleskac","A Wershbale"
"14824","A Hohenberger","S Eren"
"14825","D Galbraith","V Baaijen"
"14826","K Glopper","V Baaijen"
"14827","K Glopper","D Galbraith"
"14828","C Gaviria","W Jimenez-Leal"
"14829","M Uribe","W Jimenez-Leal"
"14830","M Uribe","C Gaviria"
"14831","K Deemter","R Kutlak"
"14832","C Mellish","R Kutlak"
"14833","C Mellish","K Deemter"
"14834","X Oyarzabal","K Kurtz"
"14835","A Bruin","D Casasanto"
"14842","T Barrett","A Stull"
"14844","M Hegarty","T Barrett"
"14846","O Montalvo","J Gobert"
"14847","O Montalvo","M Pedro"
"14848","E Toto","J Gobert"
"14849","E Toto","M Pedro"
"14850","E Toto","O Montalvo"
"14851","M Bachmann","J Gobert"
"14852","M Bachmann","M Pedro"
"14853","M Bachmann","O Montalvo"
"14854","M Bachmann","E Toto"
"14855","R Baker","J Gobert"
"14856","R Baker","M Pedro"
"14857","R Baker","O Montalvo"
"14858","R Baker","E Toto"
"14859","R Baker","M Bachmann"
"14860","J Matthews","Y Huang"
"14861","M Kallmann","Y Huang"
"14862","M Kallmann","J Matthews"
"14863","T Matlock","Y Huang"
"14865","T Matlock","M Kallmann"
"14866","R Goldstone","D Braithwaite"
"14867","R Raafat","A Coen"
"14868","N Chater","A Coen"
"14870","A Lai","M Ament"
"14872","A Cox","A Lai"
"14873","H Weldle","S Schwarzkopf"
"14876","L Koniezcny","S Schwarzkopf"
"14877","L Koniezcny","H Weldle"
"14878","L Koniezcny","D Muller"
"14879","C Walkington","J Cooper"
"14880","C Williams","J Cooper"
"14881","C Williams","C Walkington"
"14882","O Akinsiku","J Cooper"
"14883","O Akinsiku","C Walkington"
"14884","O Akinsiku","C Williams"
"14885","C Kalish","J Cooper"
"14886","C Kalish","C Walkington"
"14887","C Kalish","C Williams"
"14888","C Kalish","O Akinsiku"
"14889","A Ellis","J Cooper"
"14890","A Ellis","C Walkington"
"14891","A Ellis","C Williams"
"14892","A Ellis","O Akinsiku"
"14893","A Ellis","C Kalish"
"14894","E Knuth","J Cooper"
"14895","E Knuth","C Walkington"
"14896","E Knuth","C Williams"
"14897","E Knuth","O Akinsiku"
"14898","E Knuth","C Kalish"
"14899","E Knuth","A Ellis"
"14907","N Goodman","A Stiller"
"14908","M Frank","A Stiller"
"14910","C Yu","H Choi"
"14911","L Smith","H Choi"
"14913","O Sporns","H Choi"
"14914","O Sporns","C Yu"
"14915","O Sporns","L Smith"
"14916","K Inukai","T Wisdom"
"14917","K Kurosaka","T Wisdom"
"14918","K Kurosaka","K Inukai"
"14919","W Toyokawa","T Wisdom"
"14920","W Toyokawa","K Inukai"
"14921","W Toyokawa","K Kurosaka"
"14922","Y Hizen","T Wisdom"
"14923","Y Hizen","K Inukai"
"14924","Y Hizen","K Kurosaka"
"14925","Y Hizen","W Toyokawa"
"14926","T Kameda","T Wisdom"
"14927","T Kameda","K Inukai"
"14928","T Kameda","K Kurosaka"
"14929","T Kameda","W Toyokawa"
"14930","T Kameda","Y Hizen"
"14931","P Pyykkonen","A Alishahi"
"14938","R Port","R Port"
"14939","A Demos","A Shaw"
"14940","D Arthur","A Shaw"
"14941","D Arthur","A Demos"
"14942","J Magnuson","A Shaw"
"14943","J Magnuson","A Demos"
"14944","J Magnuson","D Arthur"
"14945","L Itti","N Noori"
"14946","K Miwa","N Kanzaki"
"14947","Y Kim","Y So"
"14951","L Konieczny","N Shuval"
"14952","B Hemforth","N Shuval"
"14954","S Stevenson","C Pariesen"
"14955","S Somers","R West"
"14956","D Dillon","I Song"
"14957","R Youmas","J Ramsburg"
"14958","B Colder","B Colder"
"14966","A Knittel","A Knittel"
"14967","K Deemter","M Mitchell"
"14968","E Reiter","M Mitchell"
"14969","E Reiter","K Deemter"
"14970","E Bardone","L Magnani"
"14971","T Bertolotti","L Magnani"
"14972","T Bertolotti","E Bardone"
"14973","S Newman","F Soylu"
"14976","A Crockett","K Butcher"
"14977","A Crockett","S Davies"
"14980","R Zheng","A Crockett"
"14983","A Dewald","A Crockett"
"14987","A Cook","A Crockett"
"14991","N Kirkham","K Swan"
"14993","M Mota","K Tagarelli"
"14994","P Rebuschat","K Tagarelli"
"14995","P Rebuschat","M Mota"
"14997","K Diessaert","A Sevenants"
"15001","S Vosniadou","M DeWolf"
"15002","B Liang","J Chen"
"15004","P O'Seaghdha","B Liang"
"15005","X Huang","J Chen"
"15006","X Huang","B Liang"
"15007","X Huang","P O'Seaghdha"
"15009","S Jordan","B Lisa"
"15010","T Robert","B Lisa"
"15011","T Robert","S Jordan"
"15012","L Guy","B Lisa"
"15013","L Guy","S Jordan"
"15014","L Guy","T Robert"
"15015","S Moffat","S Moffat"
"15016","B Abbs","B Abbs"
"15017","R Raghunathan","J Loewenstein"
"15019","C Heath","R Raghunathan"
"15020","S Wallot","C Coey"
"15021","M Richardson","C Coey"
"15022","M Richardson","S Wallot"
"15023","G Orden","C Coey"
"15025","G Orden","M Richardson"
"15028","S D'Mello","B Morgan"
"15029","J Fielding","B Morgan"
"15030","J Fielding","S D'Mello"
"15031","K Fike","B Morgan"
"15032","K Fike","S D'Mello"
"15033","K Fike","J Fielding"
"15034","A Tamplin","B Morgan"
"15035","A Tamplin","S D'Mello"
"15036","A Tamplin","J Fielding"
"15037","A Tamplin","K Fike"
"15038","G Radvansky","B Morgan"
"15039","G Radvansky","S D'Mello"
"15040","G Radvansky","J Fielding"
"15041","G Radvansky","K Fike"
"15042","G Radvansky","A Tamplin"
"15043","J Arnett","B Morgan"
"15044","J Arnett","S D'Mello"
"15045","J Arnett","J Fielding"
"15046","J Arnett","K Fike"
"15047","J Arnett","A Tamplin"
"15048","J Arnett","G Radvansky"
"15049","R Abbott","B Morgan"
"15050","R Abbott","S D'Mello"
"15051","R Abbott","J Fielding"
"15052","R Abbott","K Fike"
"15053","R Abbott","A Tamplin"
"15054","R Abbott","G Radvansky"
"15055","R Abbott","J Arnett"
"15058","A Graesser","J Fielding"
"15059","A Graesser","K Fike"
"15060","A Graesser","A Tamplin"
"15061","A Graesser","G Radvansky"
"15062","A Graesser","J Arnett"
"15063","A Graesser","R Abbott"
"15064","E Sullivan","A Hostetter"
"15065","D Field","R Shahbazi"
"15066","S Edelmann","R Shahbazi"
"15067","S Edelmann","D Field"
"15072","A Olney","M Riordan"
"15073","A Olney","R Dale"
"15074","A Olney","R Kreuz"
"15075","V Zabotkina","V Zabotkina"
"15076","E Miller","G Schmidt"
"15077","S Agauas","G Schmidt"
"15078","S Agauas","E Miller"
"15079","A Klippel","R Li"
"15080","J Yang","R Li"
"15081","J Yang","A Klippel"
"15082","J Nickerson","J Voiklis"
"15083","L Young","A Hawley-Dolan"
"15085","E Suh","M Dye"
"15086","E Suh","M Ramscar"
"15091","J Valle-Lisboa","J Valle-Lisboa"
"15093","J Minda","R Nadler"
"15094","S Liu","J Lim"
"15095","T Gruenfelder","M Jones"
"15097","G Recchia","T Gruenfelder"
"15098","G d'Ydewalle","A Sevenants"
"15099","T Gijssels","L Casasanto"
"15101","D Casasanto","T Gijssels"
"15102","H Forgues","M Brunet"
"15103","H Markovits","M Brunet"
"15104","H Markovits","H Forgues"
"15105","S Ross","K Wagner"
"15106","D Szucs","H Pincham"
"15107","J Black","C Lu"
"15108","S Kang","C Lu"
"15110","S Huang","C Lu"
"15111","S Huang","J Black"
"15112","S Huang","S Kang"
"15114","S Chow","S Chow"
"15115","C Janssen","G Farmer"
"15116","D Brumby","G Farmer"
"15118","A Markatou","A Protopapas"
"15119","H Pelton","H Gweon"
"15121","L Schulz","H Pelton"
"15122","S Carey","A Schachner"
"15123","R West","C Humeny"
"15125","Y Onuki","I Nomura"
"15126","K Samejima","I Nomura"
"15127","K Samejima","Y Onuki"
"15128","Y Washida","I Nomura"
"15129","Y Washida","Y Onuki"
"15130","Y Washida","K Samejima"
"15131","K Ueda","I Nomura"
"15132","K Ueda","Y Onuki"
"15133","K Ueda","K Samejima"
"15135","H Okada","I Nomura"
"15136","H Okada","Y Onuki"
"15137","H Okada","K Samejima"
"15138","H Okada","Y Washida"
"15139","H Okada","K Ueda"
"15140","T Omori","I Nomura"
"15141","T Omori","Y Onuki"
"15142","T Omori","K Samejima"
"15143","T Omori","Y Washida"
"15144","T Omori","K Ueda"
"15145","T Omori","H Okada"
"15146","G Burgmanis","J Škilters"
"15147","Z Krišjane","J Škilters"
"15148","Z Krišjane","G Burgmanis"
"15149","L Apse","J Škilters"
"15150","L Apse","G Burgmanis"
"15151","L Apse","Z Krišjane"
"15152","R Hurtado","J Useche"
"15154","S Simpson","S Simpson"
"15156","K Lamberts","M Refaat"
"15158","T Shultz","H Prime"
"15159","R West","M Kelly"
"15160","M Perush","L Bauer"
"15161","M Gomez","L Bauer"
"15162","M Gomez","M Perush"
"15163","R Melara","L Bauer"
"15164","R Melara","M Perush"
"15165","R Melara","M Gomez"
"15166","S Lu","D Pierce"
"15167","D Harter","D Pierce"
"15169","P Kotturu","D Pierce"
"15170","P Kotturu","S Lu"
"15171","P Kotturu","D Harter"
"15172","P Kosito","D Pierce"
"15173","P Kosito","S Lu"
"15174","P Kosito","D Harter"
"15175","P Kosito","P Kotturu"
"15177","C Lucas","J Hu"
"15178","T Griffiths","J Hu"
"15180","F Xu","J Hu"
"15183","G Recchia","G Kachergis"
"15185","R Shiffrin","G Recchia"
"15189","T Fangmeier","F Steffenhagen"
"15191","E O'Brien","A Samsonovich"
"15192","E O'Brien","A Kitsantas"
"15194","K Jong","A Kitsantas"
"15195","K Jong","E O'Brien"
"15196","A Papafraou","F Wilson"
"15197","A Bunger","F Wilson"
"15198","A Bunger","A Papafraou"
"15199","J Trueswell","F Wilson"
"15200","J Trueswell","A Papafraou"
"15201","J Trueswell","A Bunger"
"15202","M Bedny","S Dravida"
"15203","R Saxe","S Dravida"
"15204","R Saxe","M Bedny"
"15205","L Grimm","K Geodert"
"15206","A Markman","K Geodert"
"15208","B Spellman","K Geodert"
"15211","O Vybornova","O Vybornova"
"15213","K Mehlhorn","A Scholz"
"15219","T Regier","S Bridgers"
"15220","W So","W So"
"15221","R West","G Griffiths"
"15222","A D'Anguilli","G Griffiths"
"15223","A D'Anguilli","R West"
"15224","S Wallot","L Greshman"
"15225","H Kloos","L Greshman"
"15226","H Kloos","S Wallot"
"15227","G Orden","L Greshman"
"15229","G Orden","H Kloos"
"15230","E Agichtein","B Lock"
"15231","K Holmes","B Lock"
"15232","K Holmes","E Agichtein"
"15233","P Wolff","B Lock"
"15234","P Wolff","E Agichtein"
"15242","R Patel","R Patel"
"15247","S Cholewiak","P Pantelis"
"15248","P Ringstad","P Pantelis"
"15249","P Ringstad","S Cholewiak"
"15250","K Sanik","P Pantelis"
"15251","K Sanik","S Cholewiak"
"15252","K Sanik","P Ringstad"
"15253","A Weinstein","P Pantelis"
"15254","A Weinstein","S Cholewiak"
"15255","A Weinstein","P Ringstad"
"15256","A Weinstein","K Sanik"
"15257","C Wu","P Pantelis"
"15258","C Wu","S Cholewiak"
"15259","C Wu","P Ringstad"
"15260","C Wu","K Sanik"
"15261","C Wu","A Weinstein"
"15263","J Feldman","S Cholewiak"
"15264","J Feldman","P Ringstad"
"15265","J Feldman","K Sanik"
"15266","J Feldman","A Weinstein"
"15267","J Feldman","C Wu"
"15268","J Schoenherr","L Boucher"
"15269","R Thosmon","L Boucher"
"15270","R Thosmon","J Schoenherr"
"15271","G Lacroix","L Boucher"
"15272","G Lacroix","J Schoenherr"
"15273","G Lacroix","R Thosmon"
"15274","S Brussow","R Albrecht"
"15275","C Kaller","R Albrecht"
"15276","C Kaller","S Brussow"
"15277","M Ragni","R Albrecht"
"15278","M Ragni","S Brussow"
"15279","M Ragni","C Kaller"
"15281","M Aibali","N Crooks"
"15283","M Tomlinson","B Glass"
"15284","W Maddox","B Glass"
"15285","W Maddox","M Tomlinson"
"15286","B Love","B Glass"
"15289","C Giraud-Carrier","M Smith"
"15290","D Dewey","M Smith"
"15291","D Dewey","C Giraud-Carrier"
"15292","S Ring","M Smith"
"15293","S Ring","C Giraud-Carrier"
"15294","S Ring","D Dewey"
